train_sample_id,utterance_id,wav_path,original_samples,original_seconds_after_resample,was_truncated,peak_abs
iemocap_train_04673,Ses05M_impro04_F036,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F036.wav,135679,8.4799375,False,0.0760498046875
iemocap_train_04674,Ses05M_impro04_F037,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_F037.wav,52320,3.27,False,0.03515625
iemocap_train_04675,Ses05M_impro05_F000,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F000.wav,24960,1.56,False,0.035797119140625
iemocap_train_04676,Ses05M_impro05_F001,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F001.wav,28479,1.7799375,False,0.08074951171875
iemocap_train_04677,Ses05M_impro05_F002,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F002.wav,21920,1.37,False,0.041839599609375
iemocap_train_04678,Ses05M_impro05_F003,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F003.wav,68800,4.3,False,0.1121826171875
iemocap_train_04679,Ses05M_impro05_F004,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F004.wav,48479,3.0299375,False,0.077362060546875
iemocap_train_04680,Ses05M_impro05_F005,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F005.wav,117599,7.3499375,False,0.104888916015625
iemocap_train_04681,Ses05M_impro05_F006,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F006.wav,86880,5.43,False,0.125732421875
iemocap_train_04682,Ses05M_impro05_F007,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F007.wav,19039,1.1899375,False,0.055145263671875
iemocap_train_04683,Ses05M_impro05_F008,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F008.wav,19839,1.2399375,False,0.039215087890625
iemocap_train_04684,Ses05M_impro05_F009,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F009.wav,64319,4.0199375,False,0.06561279296875
iemocap_train_04685,Ses05M_impro05_F010,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F010.wav,65120,4.07,False,0.067169189453125
iemocap_train_04686,Ses05M_impro05_F011,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F011.wav,46399,2.8999375,False,0.11956787109375
iemocap_train_04687,Ses05M_impro05_F012,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F012.wav,29439,1.8399375,False,0.057861328125
iemocap_train_04688,Ses05M_impro05_F013,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F013.wav,108800,6.8,False,0.114227294921875
iemocap_train_04689,Ses05M_impro05_F014,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F014.wav,134239,8.3899375,False,0.136566162109375
iemocap_train_04690,Ses05M_impro05_F015,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F015.wav,26560,1.66,False,0.095947265625
iemocap_train_04691,Ses05M_impro05_F016,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F016.wav,94399,5.8999375,False,0.110992431640625
iemocap_train_04692,Ses05M_impro05_F017,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F017.wav,92640,5.79,False,0.218994140625
iemocap_train_04693,Ses05M_impro05_F018,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F018.wav,54400,3.4,False,0.23431396484375
iemocap_train_04694,Ses05M_impro05_F019,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F019.wav,44800,2.8,False,0.1944580078125
iemocap_train_04695,Ses05M_impro05_F020,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F020.wav,59359,3.7099375,False,0.125762939453125
iemocap_train_04696,Ses05M_impro05_F021,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro05/Ses05M_impro05_F021.wav,22559,1.4099375,False,0.075103759765625
iemocap_train_04697,Ses05M_impro06_F002,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F002.wav,42239,2.6399375,False,0.011810302734375
iemocap_train_04698,Ses05M_impro06_F003,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F003.wav,27359,1.7099375,False,0.015167236328125
iemocap_train_04699,Ses05M_impro06_F004,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F004.wav,27039,1.6899375,False,0.01678466796875
iemocap_train_04700,Ses05M_impro06_F005,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F005.wav,32319,2.0199375,False,0.01202392578125
iemocap_train_04701,Ses05M_impro06_F006,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F006.wav,33919,2.1199375,False,0.037567138671875
iemocap_train_04702,Ses05M_impro06_F007,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F007.wav,31680,1.98,False,0.03515625
iemocap_train_04703,Ses05M_impro06_F008,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F008.wav,113772,7.11075,False,0.02978515625
iemocap_train_04704,Ses05M_impro06_F009,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F009.wav,71679,4.4799375,False,0.037384033203125
iemocap_train_04705,Ses05M_impro06_F010,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro06/Ses05M_impro06_F010.wav,50079,3.1299375,False,0.01470947265625
iemocap_train_04706,Ses05M_impro07_F000,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F000.wav,19519,1.2199375,False,0.0611572265625
iemocap_train_04707,Ses05M_impro07_F001,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F001.wav,21760,1.36,False,0.181549072265625
iemocap_train_04708,Ses05M_impro07_F003,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F003.wav,36000,2.25,False,0.136016845703125
iemocap_train_04709,Ses05M_impro07_F004,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F004.wav,28800,1.8,False,0.101165771484375
iemocap_train_04710,Ses05M_impro07_F005,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F005.wav,41600,2.6,False,0.1231689453125
iemocap_train_04711,Ses05M_impro07_F007,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F007.wav,41439,2.5899375,False,0.17431640625
iemocap_train_04712,Ses05M_impro07_F008,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F008.wav,27840,1.74,False,0.08148193359375
iemocap_train_04713,Ses05M_impro07_F009,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F009.wav,31359,1.9599375,False,0.04931640625
iemocap_train_04714,Ses05M_impro07_F010,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F010.wav,19680,1.23,False,0.079803466796875
iemocap_train_04715,Ses05M_impro07_F011,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F011.wav,54880,3.43,False,0.267669677734375
iemocap_train_04716,Ses05M_impro07_F012,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F012.wav,77279,4.8299375,False,0.4404296875
iemocap_train_04717,Ses05M_impro07_F013,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F013.wav,73760,4.61,False,0.213897705078125
iemocap_train_04718,Ses05M_impro07_F015,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F015.wav,46399,2.8999375,False,0.124420166015625
iemocap_train_04719,Ses05M_impro07_F016,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F016.wav,20480,1.28,False,0.07952880859375
iemocap_train_04720,Ses05M_impro07_F017,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F017.wav,22559,1.4099375,False,0.0284423828125
iemocap_train_04721,Ses05M_impro07_F018,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F018.wav,33759,2.1099375,False,0.132659912109375
iemocap_train_04722,Ses05M_impro07_F019,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F019.wav,17120,1.07,False,0.0223388671875
iemocap_train_04723,Ses05M_impro07_F020,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F020.wav,139039,8.6899375,False,0.24908447265625
iemocap_train_04724,Ses05M_impro07_F021,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F021.wav,30239,1.8899375,False,0.210052490234375
iemocap_train_04725,Ses05M_impro07_F022,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F022.wav,45760,2.86,False,0.1182861328125
iemocap_train_04726,Ses05M_impro07_F023,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F023.wav,42880,2.68,False,0.1119384765625
iemocap_train_04727,Ses05M_impro07_F024,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F024.wav,22719,1.4199375,False,0.04248046875
iemocap_train_04728,Ses05M_impro07_F025,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F025.wav,27680,1.73,False,0.085479736328125
iemocap_train_04729,Ses05M_impro07_F026,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F026.wav,77119,4.8199375,False,0.169586181640625
iemocap_train_04730,Ses05M_impro07_F027,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F027.wav,46399,2.8999375,False,0.076263427734375
iemocap_train_04731,Ses05M_impro07_F028,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F028.wav,21119,1.3199375,False,0.054718017578125
iemocap_train_04732,Ses05M_impro07_F029,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F029.wav,50079,3.1299375,False,0.0970458984375
iemocap_train_04733,Ses05M_impro07_F030,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F030.wav,14239,0.8899375,False,0.08056640625
iemocap_train_04734,Ses05M_impro07_F031,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F031.wav,131359,8.2099375,False,0.268280029296875
iemocap_train_04735,Ses05M_impro07_F032,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F032.wav,17279,1.0799375,False,0.089019775390625
iemocap_train_04736,Ses05M_impro07_F033,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F033.wav,21280,1.33,False,0.058563232421875
iemocap_train_04737,Ses05M_impro07_F035,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F035.wav,37440,2.34,False,0.135650634765625
iemocap_train_04738,Ses05M_impro07_F036,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F036.wav,26399,1.6499375,False,0.127655029296875
iemocap_train_04739,Ses05M_impro07_F037,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F037.wav,19200,1.2,False,0.14239501953125
iemocap_train_04740,Ses05M_impro07_F038,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F038.wav,22559,1.4099375,False,0.0316162109375
iemocap_train_04741,Ses05M_impro07_F039,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F039.wav,23199,1.4499375,False,0.03326416015625
iemocap_train_04742,Ses05M_impro07_F040,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F040.wav,24479,1.5299375,False,0.0400390625
iemocap_train_04743,Ses05M_impro07_F041,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F041.wav,35359,2.2099375,False,0.107635498046875
iemocap_train_04744,Ses05M_impro07_F042,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F042.wav,79680,4.98,False,0.07537841796875
iemocap_train_04745,Ses05M_impro07_F044,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F044.wav,61119,3.8199375,False,0.071014404296875
iemocap_train_04746,Ses05M_impro07_F045,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F045.wav,41119,2.5699375,False,0.080413818359375
iemocap_train_04747,Ses05M_impro08_F005,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F005.wav,51359,3.2099375,False,0.206634521484375
iemocap_train_04748,Ses05M_impro08_F006,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F006.wav,86559,5.4099375,False,0.059600830078125
iemocap_train_04749,Ses05M_impro08_F007,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F007.wav,19200,1.2,False,0.043701171875
iemocap_train_04750,Ses05M_impro08_F008,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F008.wav,24960,1.56,False,0.0440673828125
iemocap_train_04751,Ses05M_impro08_F009,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F009.wav,61439,3.8399375,False,0.0947265625
iemocap_train_04752,Ses05M_impro08_F011,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F011.wav,113919,7.1199375,False,0.1126708984375
iemocap_train_04753,Ses05M_impro08_F012,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F012.wav,23199,1.4499375,False,0.066314697265625
iemocap_train_04754,Ses05M_impro08_F013,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F013.wav,18240,1.14,False,0.02777099609375
iemocap_train_04755,Ses05M_impro08_F014,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F014.wav,20159,1.2599375,False,0.05108642578125
iemocap_train_04756,Ses05M_impro08_F015,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F015.wav,16000,1.0,False,0.025146484375
iemocap_train_04757,Ses05M_impro08_F016,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F016.wav,20960,1.31,False,0.030303955078125
iemocap_train_04758,Ses05M_impro08_F017,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F017.wav,89600,5.6,False,0.082794189453125
iemocap_train_04759,Ses05M_impro08_F018,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F018.wav,36159,2.2599375,False,0.052276611328125
iemocap_train_04760,Ses05M_impro08_F019,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F019.wav,53760,3.36,False,0.151458740234375
iemocap_train_04761,Ses05M_impro08_F022,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F022.wav,231360,14.46,True,0.217376708984375
iemocap_train_04762,Ses05M_impro08_F025,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F025.wav,41279,2.5799375,False,0.142852783203125
iemocap_train_04763,Ses05M_impro08_F026,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F026.wav,110079,6.8799375,False,0.0892333984375
iemocap_train_04764,Ses05M_impro08_F027,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F027.wav,91840,5.74,False,0.06622314453125
iemocap_train_04765,Ses05M_impro08_F028,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F028.wav,27359,1.7099375,False,0.088775634765625
iemocap_train_04766,Ses05M_script01_1_F000,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F000.wav,67519,4.2199375,False,0.02362060546875
iemocap_train_04767,Ses05M_script01_1_F001,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F001.wav,96159,6.0099375,False,0.03936767578125
iemocap_train_04768,Ses05M_script01_1_F004,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F004.wav,35519,2.2199375,False,0.01702880859375
iemocap_train_04769,Ses05M_script01_1_F005,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F005.wav,26720,1.67,False,0.015045166015625
iemocap_train_04770,Ses05M_script01_1_F014,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F014.wav,106560,6.66,False,0.14691162109375
iemocap_train_04771,Ses05M_script01_1_F018,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F018.wav,61119,3.8199375,False,0.150299072265625
iemocap_train_04772,Ses05M_script01_1_F021,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F021.wav,52960,3.31,False,0.165924072265625
iemocap_train_04773,Ses05M_script01_1_F022,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F022.wav,241120,15.07,True,0.197906494140625
iemocap_train_04774,Ses05M_script01_1_F023,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F023.wav,54400,3.4,False,0.196380615234375
iemocap_train_04775,Ses05M_script01_1_F024,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F024.wav,41279,2.5799375,False,0.112762451171875
iemocap_train_04776,Ses05M_script01_1_F025,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F025.wav,102559,6.4099375,False,0.056884765625
iemocap_train_04777,Ses05M_script01_1_F026,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F026.wav,56640,3.54,False,0.0799560546875
iemocap_train_04778,Ses05M_script01_1_F032,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F032.wav,28159,1.7599375,False,0.0772705078125
iemocap_train_04779,Ses05M_script01_1_F035,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F035.wav,97919,6.1199375,False,0.169342041015625
iemocap_train_04780,Ses05M_script01_1_F036,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1/Ses05M_script01_1_F036.wav,39360,2.46,False,0.114715576171875
iemocap_train_04781,Ses05M_script01_1b_F000,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F000.wav,92059,5.7536875,False,0.03277587890625
iemocap_train_04782,Ses05M_script01_1b_F022,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F022.wav,34559,2.1599375,False,0.072540283203125
iemocap_train_04783,Ses05M_script01_1b_F023,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F023.wav,72000,4.5,False,0.043548583984375
iemocap_train_04784,Ses05M_script01_1b_F024,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F024.wav,57279,3.5799375,False,0.070220947265625
iemocap_train_04785,Ses05M_script01_1b_F026,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F026.wav,113120,7.07,False,0.094085693359375
iemocap_train_04786,Ses05M_script01_1b_F028,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F028.wav,121119,7.5699375,False,0.047943115234375
iemocap_train_04787,Ses05M_script01_1b_F031,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F031.wav,30399,1.8999375,False,0.083160400390625
iemocap_train_04788,Ses05M_script01_1b_F033,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_script01_1b/Ses05M_script01_1b_F033.wav,40319,2.5199375,False,0.1429443359375
