pc1,pc2,emotion_4class,speaker_id
26.257895,-3.17571,neutral,Ses04M
1.6954402,-1.1715328,neutral,Ses04M
-7.362444,-2.0422373,neutral,Ses04M
0.33670762,10.650652,neutral,Ses04M
-4.803148,0.7252657,neutral,Ses04M
20.155502,3.7911718,neutral,Ses04M
-27.09775,-9.729654,neutral,Ses04M
-5.7446513,-1.1690772,neutral,Ses04M
-1.4013062,0.5523297,neutral,Ses04M
-17.073114,-3.2992368,neutral,Ses04M
-10.376275,-4.8218446,neutral,Ses04M
27.253756,-8.781194,neutral,Ses04M
23.377342,0.8879837,neutral,Ses04M
7.9754457,4.7484317,neutral,Ses04M
5.9526887,0.20217365,neutral,Ses04M
-34.36998,-15.654268,neutral,Ses04M
-5.072213,7.0395927,neutral,Ses04M
-38.45679,-2.188707,neutral,Ses04M
26.516125,-6.0988383,neutral,Ses04M
23.035734,-8.547226,neutral,Ses04M
22.611517,-4.202933,neutral,Ses04M
22.175898,-2.2163243,angry,Ses04M
-10.438516,11.682648,angry,Ses04M
21.20983,-6.874611,neutral,Ses04M
-0.9373322,9.413577,angry,Ses04M
-35.775127,-6.9497867,angry,Ses04M
17.352041,-5.509387,neutral,Ses04M
18.470768,-9.810084,neutral,Ses04M
26.145468,-10.427861,neutral,Ses04M
-31.307964,-27.592613,sad,Ses04M
-4.8821483,11.30141,angry,Ses04M
-29.9181,1.9632059,angry,Ses04M
17.88354,-5.4707813,neutral,Ses04M
15.642,-4.9796047,neutral,Ses04M
21.729063,-11.522114,neutral,Ses04M
19.401571,-3.556251,neutral,Ses04M
18.546125,-7.129539,neutral,Ses04M
31.665798,-12.112907,neutral,Ses04M
-2.0037076,-2.5709076,angry,Ses04M
4.793578,-9.6831255,sad,Ses04M
13.812032,-4.820682,sad,Ses04M
-20.439503,-15.419936,sad,Ses04M
10.828161,-8.205309,sad,Ses04M
23.250246,-9.00967,sad,Ses04M
-2.1054294,-6.4694467,sad,Ses04M
-36.637413,-29.518002,sad,Ses04M
-35.369698,-25.290178,sad,Ses04M
-30.349417,-23.690954,sad,Ses04M
-35.8834,-27.629269,sad,Ses04M
-29.81648,-16.152287,sad,Ses04M
-45.69825,-25.2248,sad,Ses04M
-28.545109,-31.844463,sad,Ses04M
10.960618,-5.50568,happy,Ses04M
-8.612882,-6.134897,happy,Ses04M
-38.37834,-25.341707,happy,Ses04M
-21.557413,-14.480466,happy,Ses04M
26.696232,-7.703299,neutral,Ses04M
-1.804846,-0.39761445,happy,Ses04M
-17.935774,-14.162507,neutral,Ses04M
24.267653,-6.3509355,neutral,Ses04M
24.50598,1.0743281,neutral,Ses04M
18.65063,-2.651972,neutral,Ses04M
-52.86941,-18.292036,happy,Ses04M
13.082084,-5.0742083,happy,Ses04M
0.30608255,1.9288814,happy,Ses04M
-43.11303,-10.19959,happy,Ses04M
-17.352367,-9.956444,happy,Ses04M
-39.215427,-21.428516,happy,Ses04M
-47.6669,-23.482212,happy,Ses04M
-35.282635,-17.212738,happy,Ses04M
-37.602306,-9.055433,happy,Ses04M
-48.51005,-24.601173,happy,Ses04M
18.943722,-6.59046,happy,Ses04M
21.321308,-3.997203,neutral,Ses04M
24.266008,-5.684374,neutral,Ses04M
18.658018,4.8364363,angry,Ses04M
-49.57675,-1.2690854,angry,Ses04M
19.160202,-0.35897374,neutral,Ses04M
-56.047455,-20.092926,neutral,Ses04M
-69.88185,-2.5862856,angry,Ses04M
-42.01601,2.989152,angry,Ses04M
12.19824,14.127407,angry,Ses04M
5.1154547,-3.612517,sad,Ses04M
5.7966237,-7.433993,happy,Ses04M
-12.349851,-5.71473,happy,Ses04M
-2.3262112,-16.120466,happy,Ses04M
12.073224,-6.192476,neutral,Ses04M
23.474089,-6.8364153,happy,Ses04M
15.2414465,-3.571496,happy,Ses04M
17.493233,-3.276673,happy,Ses04M
7.6659656,-4.3221602,neutral,Ses04M
11.608121,-3.7257235,neutral,Ses04M
-53.046703,-21.616224,angry,Ses04M
10.972624,-4.3661227,sad,Ses04M
-26.246508,-1.767688,happy,Ses04M
18.134659,2.4742086,angry,Ses04M
27.630966,-12.221996,neutral,Ses04M
15.024294,4.8987126,happy,Ses04M
-6.8565974,5.809928,neutral,Ses04M
19.560505,-1.0110488,neutral,Ses04M
7.0267954,1.7891864,angry,Ses04M
30.117043,-12.620647,neutral,Ses04M
13.868092,7.441189,angry,Ses04M
18.919842,1.4145113,angry,Ses04M
14.799263,11.356038,angry,Ses04M
10.91142,4.4104433,angry,Ses04M
13.6160965,0.48353642,angry,Ses04M
21.006706,2.4154224,angry,Ses04M
23.134216,-6.590767,angry,Ses04M
10.358566,6.9485517,angry,Ses04M
9.83969,6.428598,angry,Ses04M
21.047688,1.0699507,angry,Ses04M
28.019361,-11.748475,neutral,Ses04M
-2.0200777,2.712556,angry,Ses04M
25.015312,-11.791895,neutral,Ses04M
1.1044109,5.569188,angry,Ses04M
-9.451833,5.1120305,angry,Ses04M
18.819181,8.2855215,angry,Ses04M
5.0267634,3.5677316,angry,Ses04M
9.083244,-6.8336654,angry,Ses04M
-4.110753,-0.4042791,angry,Ses04M
15.59064,6.998202,angry,Ses04M
-6.2724957,-2.3298552,angry,Ses04M
11.23963,7.499739,angry,Ses04M
19.051664,-5.4720387,angry,Ses04M
6.1122303,4.884224,angry,Ses04M
14.701065,4.575823,angry,Ses04M
16.476305,5.100323,angry,Ses04M
25.28706,-2.7731836,angry,Ses04M
5.823953,10.600248,angry,Ses04M
-20.466574,16.564186,angry,Ses04M
14.017017,12.836579,angry,Ses04M
20.645224,8.389635,angry,Ses04M
14.519173,11.699456,angry,Ses04M
8.390509,15.40408,angry,Ses04M
-21.843412,20.320673,angry,Ses04M
13.853798,13.227522,angry,Ses04M
17.035881,-0.65717006,neutral,Ses05F
-9.578013,14.349577,neutral,Ses05F
-30.880836,22.23364,angry,Ses05F
15.96779,11.024435,angry,Ses05F
-18.762287,19.77309,angry,Ses05F
24.900522,-9.1828165,sad,Ses05F
-5.185735,-2.1508474,sad,Ses05F
19.15253,-1.8414897,sad,Ses05F
8.798101,-0.91791713,sad,Ses05F
18.315544,-2.5794866,sad,Ses05F
5.2624536,-0.87901634,sad,Ses05F
-52.783897,-5.067414,sad,Ses05F
20.82437,-1.4069854,sad,Ses05F
-1.8929602,1.5836558,sad,Ses05F
2.4776683,11.983867,sad,Ses05F
-12.313301,11.129859,sad,Ses05F
10.358423,-0.13783428,sad,Ses05F
21.074284,3.194765,sad,Ses05F
19.3305,6.778264,sad,Ses05F
-37.52873,-6.2286143,sad,Ses05F
2.7689543,10.296213,sad,Ses05F
-0.7670774,8.379426,sad,Ses05F
19.746212,-5.7937746,sad,Ses05F
8.245309,-5.9904885,sad,Ses05F
28.173473,-10.940706,sad,Ses05F
28.252304,-5.5689416,sad,Ses05F
-18.885456,-7.9423494,sad,Ses05F
19.784378,4.3600974,happy,Ses05F
18.00042,5.2543645,happy,Ses05F
23.510012,3.0306382,happy,Ses05F
22.761509,5.339338,happy,Ses05F
21.217594,8.199166,happy,Ses05F
16.838112,7.373505,happy,Ses05F
14.821444,12.6770315,happy,Ses05F
-16.275028,14.881212,happy,Ses05F
19.901674,4.0737867,happy,Ses05F
16.636242,9.019829,happy,Ses05F
-0.69253725,17.760206,happy,Ses05F
-35.031097,14.5940895,happy,Ses05F
25.917746,-3.7299466,happy,Ses05F
-32.95543,22.357203,happy,Ses05F
9.0211735,10.946373,happy,Ses05F
26.982254,-6.5878353,happy,Ses05F
30.181976,-6.3514194,happy,Ses05F
18.842512,0.94094306,happy,Ses05F
10.43396,5.764236,happy,Ses05F
24.345503,-1.0234433,happy,Ses05F
17.162224,5.6508083,happy,Ses05F
8.41757,17.545223,happy,Ses05F
13.306761,9.785753,happy,Ses05F
17.443426,7.7732987,happy,Ses05F
24.014103,-0.23488054,happy,Ses05F
14.184673,13.327255,happy,Ses05F
21.559519,-4.8267736,happy,Ses05F
1.4030752,10.997134,happy,Ses05F
7.6443872,5.104588,happy,Ses05F
17.000093,4.832502,happy,Ses05F
20.03217,4.8907847,happy,Ses05F
-11.396194,15.54669,happy,Ses05F
20.315683,-0.3193341,happy,Ses05F
31.081577,-9.046106,happy,Ses05F
-9.738583,16.542479,happy,Ses05F
15.267521,6.985818,happy,Ses05F
-13.255132,20.89717,happy,Ses05F
18.352448,6.8717074,happy,Ses05F
15.526162,8.043992,happy,Ses05F
20.377144,1.6040567,happy,Ses05F
8.531795,-8.044248,sad,Ses05F
-25.393803,15.14533,angry,Ses05F
-32.565147,-2.3007994,sad,Ses05F
1.5441039,6.5482254,sad,Ses05F
-11.819464,6.33073,sad,Ses05F
24.009008,-6.9843125,sad,Ses05F
15.726346,6.064943,sad,Ses05F
-17.77109,12.805193,sad,Ses05F
15.264867,-1.7251644,neutral,Ses05F
17.050432,-1.3085775,neutral,Ses05F
25.259758,-4.953902,neutral,Ses05F
16.470512,0.5396176,neutral,Ses05F
-21.95112,-7.849625,sad,Ses05F
26.584679,-3.3146296,neutral,Ses05F
25.964827,-5.4406586,neutral,Ses05F
20.092701,2.1100426,neutral,Ses05F
-31.97454,-10.212013,neutral,Ses05F
9.885075,-6.908014,neutral,Ses05F
12.981583,0.4216087,neutral,Ses05F
21.904093,1.9041315,neutral,Ses05F
27.557673,-6.441248,neutral,Ses05F
26.935045,-6.484836,neutral,Ses05F
-4.5585375,2.7453084,neutral,Ses05F
-26.293386,0.6247831,neutral,Ses05F
-53.396244,15.004991,angry,Ses05F
-18.536694,20.319235,angry,Ses05F
-43.289925,2.9761329,angry,Ses05F
-80.943245,-2.2962775,angry,Ses05F
-29.651424,21.71394,angry,Ses05F
-10.1797495,19.24299,angry,Ses05F
-25.949406,21.70785,angry,Ses05F
14.292204,7.6643033,angry,Ses05F
-1.7056506,10.142894,angry,Ses05F
-16.346495,13.845359,angry,Ses05F
-66.77428,12.500904,angry,Ses05F
2.2071931,13.426649,angry,Ses05F
-0.66983706,-3.318296,sad,Ses05F
-7.376088,-5.370956,sad,Ses05F
-15.631191,-11.932111,sad,Ses05F
7.6082172,-5.734038,sad,Ses05F
29.61913,-14.771315,sad,Ses05F
26.75802,-5.9407816,sad,Ses05F
1.2606897,1.8823284,sad,Ses05F
23.729261,-5.5141783,sad,Ses05F
22.50285,-6.018796,sad,Ses05F
7.7348237,-2.1275666,sad,Ses05F
17.128942,1.0758545,sad,Ses05F
-15.443152,-9.07271,sad,Ses05F
5.7840333,-1.2814306,sad,Ses05F
8.591208,3.7974684,sad,Ses05F
-4.905422,2.1345043,sad,Ses05F
28.781076,-13.451064,sad,Ses05F
1.3170012,-1.6738377,sad,Ses05F
13.825227,-6.3464603,sad,Ses05F
26.353525,-5.49312,sad,Ses05F
-2.5865147,0.04252741,sad,Ses05F
28.760054,-10.1285715,sad,Ses05F
-2.905454,2.5547512,sad,Ses05F
-8.42215,-6.6585455,sad,Ses05F
-15.615854,-2.8987002,sad,Ses05F
28.817533,-12.44141,sad,Ses05F
27.437263,-11.584429,sad,Ses05F
9.387743,-3.7614796,sad,Ses05F
28.237854,-13.386392,sad,Ses05F
25.604723,-6.7553124,sad,Ses05F
17.605732,4.4597263,happy,Ses05F
7.0320644,13.877533,happy,Ses05F
24.354176,2.8358634,happy,Ses05F
19.13179,8.680727,happy,Ses05F
21.519867,8.266402,happy,Ses05F
18.191206,6.5053644,happy,Ses05F
13.5402355,9.597231,happy,Ses05F
-3.3738587,13.792126,neutral,Ses05F
-20.808401,24.25714,happy,Ses05F
-0.38288644,16.370829,happy,Ses05F
-8.853487,17.493587,happy,Ses05F
-4.1443396,5.856346,happy,Ses05F
6.7260537,16.660381,happy,Ses05F
20.917816,5.1975718,happy,Ses05F
8.09562,10.28488,happy,Ses05F
24.329353,-2.430225,happy,Ses05F
1.8772483,12.730903,happy,Ses05F
-9.929534,18.21085,happy,Ses05F
16.730442,7.046823,happy,Ses05F
12.214035,11.233092,happy,Ses05F
21.60868,5.678404,happy,Ses05F
20.32055,6.4546084,happy,Ses05F
-6.8412285,16.489735,happy,Ses05F
-1.4016867,15.615496,happy,Ses05F
10.329192,15.47371,happy,Ses05F
15.231353,7.4740696,happy,Ses05F
4.831931,12.031709,happy,Ses05F
13.747422,13.527281,happy,Ses05F
27.476168,-6.5663514,happy,Ses05F
5.4509377,10.956695,happy,Ses05F
24.787115,-0.17107451,happy,Ses05F
26.813738,-1.174673,happy,Ses05F
15.367944,9.891146,happy,Ses05F
23.966475,2.1643698,happy,Ses05F
18.61948,4.147721,neutral,Ses05F
23.75847,2.8161788,neutral,Ses05F
-8.720198,8.060303,neutral,Ses05F
9.203307,6.8983483,neutral,Ses05F
13.732779,8.949526,neutral,Ses05F
-2.319536,10.038653,neutral,Ses05F
-70.652466,-10.114455,neutral,Ses05F
-29.13796,5.5034666,neutral,Ses05F
23.938353,3.434499,neutral,Ses05F
-34.4328,8.95308,neutral,Ses05F
26.514193,-3.576021,neutral,Ses05F
22.931248,1.1934068,neutral,Ses05F
-13.628234,11.672264,neutral,Ses05F
16.708492,2.9568772,neutral,Ses05F
-64.98144,-8.844187,neutral,Ses05F
-49.78417,-1.6441113,neutral,Ses05F
-21.469183,9.039665,neutral,Ses05F
-21.00946,8.758444,neutral,Ses05F
-14.375301,9.020888,neutral,Ses05F
15.371673,7.4504676,neutral,Ses05F
-9.078486,5.2613807,neutral,Ses05F
-70.14118,-9.0099125,neutral,Ses05F
-18.680237,11.784708,neutral,Ses05F
27.65496,-4.8149605,neutral,Ses05F
21.42784,1.2902907,neutral,Ses05F
4.561479,8.238256,neutral,Ses05F
19.923836,-1.9831529,neutral,Ses05F
24.279211,-0.8936521,neutral,Ses05F
17.485872,1.054082,neutral,Ses05F
21.224234,3.2507827,neutral,Ses05F
26.768005,-7.818254,neutral,Ses05F
-2.5784974,-1.4592047,sad,Ses05F
22.542044,-1.9290621,sad,Ses05F
24.09232,-5.898731,sad,Ses05F
19.498104,-2.5179927,sad,Ses05F
-4.4394827,0.35400105,sad,Ses05F
19.837313,-1.3974379,sad,Ses05F
8.964349,4.8756347,neutral,Ses05F
0.056221355,13.9392185,neutral,Ses05F
6.8648286,9.743198,neutral,Ses05F
-16.918238,4.0596714,neutral,Ses05F
1.8721774,16.380592,neutral,Ses05F
8.068885,8.78495,neutral,Ses05F
-32.87138,-8.327836,sad,Ses05F
21.68018,2.7497454,angry,Ses05F
18.561222,5.7227235,angry,Ses05F
-52.178356,8.539182,angry,Ses05F
-1.1804224,6.82064,neutral,Ses05F
8.314141,12.198872,angry,Ses05F
2.2650425,15.298808,angry,Ses05F
-0.80800563,15.420634,angry,Ses05F
-42.761745,8.425849,angry,Ses05F
-25.235455,21.878338,angry,Ses05F
14.410996,6.1428394,sad,Ses05F
16.392965,9.968129,angry,Ses05F
10.3367605,-1.6353861,happy,Ses05F
23.627987,-2.9400191,happy,Ses05F
2.4339263,-2.0493774,happy,Ses05F
6.3924584,-7.673725,happy,Ses05F
9.902505,1.9150487,sad,Ses05F
2.7068894,-0.96932775,neutral,Ses05F
7.7750254,-1.3946528,happy,Ses05F
-35.916817,10.473933,happy,Ses05F
18.853773,-3.005367,happy,Ses05F
-14.876293,-10.81399,happy,Ses05F
18.406115,-3.3628302,sad,Ses05F
24.440073,-4.5725517,neutral,Ses05F
24.315868,-3.603911,sad,Ses05F
25.801876,-9.647736,sad,Ses05F
17.904213,-1.6820605,neutral,Ses05F
-49.823227,-13.639063,sad,Ses05F
12.855855,1.9288652,happy,Ses05F
25.140034,-6.796688,neutral,Ses05F
21.383408,-2.0166783,neutral,Ses05F
30.116955,-9.760778,neutral,Ses05F
14.376144,6.4451103,neutral,Ses05F
20.747728,-4.6094646,neutral,Ses05F
22.13317,-3.912998,neutral,Ses05F
20.886572,-1.6881818,neutral,Ses05F
25.78317,-4.8012176,neutral,Ses05F
-23.211576,20.035353,angry,Ses05F
-44.836765,-13.316352,sad,Ses05F
-39.11631,-24.78268,sad,Ses05F
-29.782406,-12.241434,happy,Ses05F
-10.99204,2.5963957,sad,Ses05F
-12.117841,2.4340842,sad,Ses05F
26.060808,-7.1079736,sad,Ses05F
24.704683,-6.5541916,sad,Ses05F
-14.1112385,16.195436,sad,Ses05F
-18.331553,16.580381,sad,Ses05F
-0.481908,6.7024574,sad,Ses05F
-49.639385,-10.386224,sad,Ses05F
23.55929,-5.7210383,sad,Ses05F
-19.712322,-3.6684453,sad,Ses05F
-38.72792,-20.254967,sad,Ses05F
-10.629885,-5.038197,happy,Ses05F
-22.5606,-17.708807,happy,Ses05F
-4.4240746,-1.6459498,happy,Ses05F
5.464945,12.145138,happy,Ses05F
16.571539,4.369328,happy,Ses05F
9.030555,8.312128,happy,Ses05F
5.053925,9.445356,neutral,Ses05F
18.2665,-0.16420075,neutral,Ses05F
21.595062,2.5578716,neutral,Ses05F
-7.285361,9.448489,neutral,Ses05F
1.6251333,9.483414,neutral,Ses05F
-25.107609,14.261409,happy,Ses05F
-32.362946,13.270415,happy,Ses05F
-15.191172,15.056824,happy,Ses05F
18.278927,4.201516,neutral,Ses05F
6.004516,7.1038933,neutral,Ses05F
10.984559,11.916055,neutral,Ses05F
4.108541,11.921245,neutral,Ses05F
13.527812,4.3180275,neutral,Ses05F
19.28161,5.6596303,neutral,Ses05F
-8.592173,18.979088,neutral,Ses05F
2.5860534,6.984535,neutral,Ses05F
3.8611119,5.646445,neutral,Ses05F
17.25222,1.6719067,neutral,Ses05F
4.8363175,7.392886,neutral,Ses05F
-2.008566,17.22952,angry,Ses05F
13.907809,9.334008,angry,Ses05F
19.693117,7.498332,angry,Ses05F
-12.021649,21.482265,angry,Ses05F
16.785036,7.576028,neutral,Ses05F
16.668373,9.955323,angry,Ses05F
-23.696974,20.471949,angry,Ses05F
2.4532466,11.503484,angry,Ses05F
23.689413,0.83117193,angry,Ses05F
1.0491679,9.713624,angry,Ses05F
16.38767,5.0246487,angry,Ses05F
14.585626,7.820023,angry,Ses05F
-15.94531,14.790518,angry,Ses05F
-1.6531929,23.90116,angry,Ses05F
-12.742791,19.956789,angry,Ses05F
12.462839,11.341552,angry,Ses05F
20.389492,7.5383325,angry,Ses05F
-42.914257,21.50598,angry,Ses05F
-34.112484,21.56791,angry,Ses05F
-51.697903,21.644867,angry,Ses05F
-13.432938,23.287521,angry,Ses05F
24.528866,-3.5844915,neutral,Ses05F
-39.79657,-2.820224,neutral,Ses05F
-3.5005062,10.7247715,neutral,Ses05F
10.525087,5.188318,neutral,Ses05F
-31.202116,8.010489,neutral,Ses05F
-55.439255,-2.6737285,neutral,Ses05F
20.765543,3.6398575,neutral,Ses05F
-4.7258654,12.224164,neutral,Ses05F
-17.172762,19.879566,angry,Ses05F
-13.46025,20.398565,angry,Ses05F
2.7526348,11.409312,neutral,Ses05F
16.79851,1.5841621,sad,Ses05F
7.5016446,10.684198,sad,Ses05F
2.1112814,3.2939782,sad,Ses05F
29.160051,-6.865175,sad,Ses05F
27.14331,-6.1781344,sad,Ses05F
27.183102,-6.074462,neutral,Ses05F
19.07917,12.475036,happy,Ses05F
-2.9328904,18.575403,happy,Ses05F
8.143854,9.231751,happy,Ses05F
24.050102,-3.9885027,happy,Ses05F
26.305033,-4.6466637,neutral,Ses05F
-18.021557,23.806505,happy,Ses05F
9.765716,17.35799,happy,Ses05F
7.459955,14.008014,happy,Ses05F
20.865122,7.2307377,happy,Ses05F
-1.6045219,9.356332,happy,Ses05F
2.76392,5.9767613,happy,Ses05F
18.174513,3.563546,happy,Ses05F
13.858145,6.4929276,happy,Ses05F
17.960419,5.7381363,happy,Ses05F
13.928573,13.3787985,happy,Ses05F
10.694703,2.864857,happy,Ses05F
22.279892,4.6326513,happy,Ses05F
6.727326,10.043649,happy,Ses05F
25.620764,-0.23667644,happy,Ses05F
0.36622074,5.0404835,happy,Ses05F
16.506784,5.9645286,happy,Ses05F
13.468087,13.661436,happy,Ses05F
13.908709,11.738369,neutral,Ses05F
-4.60691,15.316349,neutral,Ses05F
25.763205,-4.5066714,neutral,Ses05F
2.9806097,11.55406,happy,Ses05F
14.605695,8.238016,neutral,Ses05F
26.403898,-5.05875,neutral,Ses05F
19.06805,0.6415055,neutral,Ses05F
23.070133,0.25259376,neutral,Ses05F
-42.740128,-0.9184302,neutral,Ses05F
-21.059027,2.3839483,neutral,Ses05F
22.1324,1.2509077,neutral,Ses05F
-42.697277,6.66778,neutral,Ses05F
-12.087089,12.794747,neutral,Ses05F
7.989823,9.171559,neutral,Ses05F
-9.931255,11.824286,neutral,Ses05F
-9.318019,11.807524,neutral,Ses05F
19.016577,4.881788,neutral,Ses05F
-16.726868,7.206236,neutral,Ses05F
8.985798,9.848868,neutral,Ses05F
17.133568,7.257692,neutral,Ses05F
2.7083266,8.970092,neutral,Ses05F
22.409758,2.1576898,neutral,Ses05F
19.101553,3.1433482,neutral,Ses05F
16.785582,0.029725088,neutral,Ses05F
22.126156,1.746437,neutral,Ses05F
14.29279,3.924442,neutral,Ses05F
21.149025,2.7965686,neutral,Ses05F
20.727873,1.8667016,neutral,Ses05F
-25.013794,9.719497,neutral,Ses05F
-14.950385,14.6075115,neutral,Ses05F
-1.6882019,13.651935,neutral,Ses05F
11.646148,12.323729,neutral,Ses05F
-2.5972056,13.540318,neutral,Ses05F
18.947048,5.798337,neutral,Ses05F
-6.0784,8.456647,neutral,Ses05F
9.087183,6.279923,neutral,Ses05F
-31.860891,1.438524,neutral,Ses05F
-32.82967,2.264934,neutral,Ses05F
6.9070005,3.097935,neutral,Ses05F
23.531721,-0.13485795,neutral,Ses05F
19.292408,3.5396798,neutral,Ses05F
23.240244,1.4504639,neutral,Ses05F
-10.55609,16.462395,neutral,Ses05F
6.6921353,7.5370526,neutral,Ses05F
-32.303806,5.873382,neutral,Ses05F
-16.378027,12.252204,neutral,Ses05F
23.128572,1.108542,neutral,Ses05F
25.51567,-2.5689988,neutral,Ses05F
1.6399205,5.1438174,neutral,Ses05F
1.2333642,1.2062485,neutral,Ses05F
8.759889,7.8534656,neutral,Ses05F
16.996796,7.2468877,neutral,Ses05F
-29.752056,9.827271,neutral,Ses05F
-45.881336,7.0716286,neutral,Ses05F
21.189573,1.2420195,neutral,Ses05F
-14.568853,6.9853034,neutral,Ses05F
-17.148169,11.883824,neutral,Ses05F
-0.3263908,13.19484,neutral,Ses05F
6.461694,9.36267,neutral,Ses05F
-2.988093,13.003624,neutral,Ses05F
21.352434,3.666638,neutral,Ses05F
21.389656,-7.980462,sad,Ses05F
26.427122,-7.344886,sad,Ses05F
24.850563,-3.9567509,sad,Ses05F
23.65917,-5.4636436,sad,Ses05F
20.78797,-1.5499128,sad,Ses05F
20.64139,-0.7761768,sad,Ses05F
-14.381833,-5.9913464,sad,Ses05F
-0.41853246,2.6669765,sad,Ses05F
15.01478,-3.88309,sad,Ses05F
25.461048,-0.12203644,happy,Ses05F
15.572749,13.586445,happy,Ses05F
10.517028,14.8913555,happy,Ses05F
17.973547,6.7606845,happy,Ses05F
7.4302034,15.624129,happy,Ses05F
8.395982,12.166901,happy,Ses05F
20.081854,3.7535195,happy,Ses05F
19.781641,0.6228636,happy,Ses05F
24.86811,0.5396405,neutral,Ses05F
0.482883,12.824454,happy,Ses05F
-16.379366,18.22815,happy,Ses05F
-14.652217,17.45204,happy,Ses05F
3.9980536,15.365083,happy,Ses05F
24.322582,-1.3268338,neutral,Ses05F
23.275806,-1.6031713,neutral,Ses05F
17.413233,4.5343623,neutral,Ses05F
26.028929,-2.1440163,neutral,Ses05F
-42.34265,3.0746484,neutral,Ses05F
19.52952,3.7430346,happy,Ses05F
6.169462,14.108556,happy,Ses05F
5.2626233,15.044256,happy,Ses05F
22.488571,-0.60391057,neutral,Ses05F
21.288088,2.9293292,neutral,Ses05F
-15.961228,17.883007,neutral,Ses05F
9.073272,6.3421307,neutral,Ses05F
22.989925,0.6153464,neutral,Ses05F
6.346517,8.877229,neutral,Ses05F
24.999931,2.1017685,neutral,Ses05F
-43.06122,5.935336,happy,Ses05F
24.172846,-0.4602462,neutral,Ses05F
25.153948,-1.7823282,neutral,Ses05F
13.703176,8.345079,happy,Ses05F
19.971506,5.844893,happy,Ses05F
20.050539,10.553368,happy,Ses05F
24.523005,-0.60066426,neutral,Ses05F
23.119759,1.1882892,happy,Ses05F
21.070213,2.466709,neutral,Ses05F
13.751379,9.777445,happy,Ses05F
-13.018382,12.133921,happy,Ses05F
-2.9585402,12.015435,happy,Ses05F
12.169079,8.1046915,happy,Ses05F
5.5615234,7.5061884,neutral,Ses05F
-10.791161,5.1692057,neutral,Ses05F
26.018494,-0.919957,neutral,Ses05F
22.866673,-1.5721941,neutral,Ses05F
-4.8848915,10.731113,neutral,Ses05F
-30.484858,5.331278,neutral,Ses05F
24.734125,-4.7728887,neutral,Ses05F
26.742365,-2.684122,neutral,Ses05F
23.68057,-0.77356523,neutral,Ses05F
27.322643,-1.7078828,neutral,Ses05F
26.564676,-3.8798952,neutral,Ses05F
-12.780126,5.913125,neutral,Ses05F
19.763813,-0.9033304,neutral,Ses05F
-0.16779295,12.439236,neutral,Ses05F
-74.50519,-4.656895,happy,Ses05F
11.187201,8.511163,happy,Ses05F
-30.05731,9.112397,happy,Ses05F
-13.004852,10.438217,happy,Ses05F
17.990582,9.134915,happy,Ses05F
2.743031,-1.6606847,sad,Ses05F
-8.373216,0.71763045,sad,Ses05F
21.553703,-4.3855624,sad,Ses05F
25.176132,-5.80765,sad,Ses05F
-37.195694,15.840744,angry,Ses05F
-9.772557,19.255482,angry,Ses05F
-6.896962,21.801296,angry,Ses05F
-61.99102,-1.7173619,angry,Ses05F
2.2033057,10.540154,neutral,Ses05F
12.321379,7.4153476,neutral,Ses05F
-12.213077,-1.823577,neutral,Ses05F
1.8229461,9.288351,neutral,Ses05F
17.794125,8.146775,angry,Ses05F
-26.815582,18.676615,angry,Ses05F
11.558022,9.909352,angry,Ses05F
-4.039415,-1.2415246,sad,Ses05F
17.82421,3.8253698,neutral,Ses05F
-5.786,8.017717,neutral,Ses05F
-0.43931207,11.54974,neutral,Ses05F
-24.907948,3.4711199,neutral,Ses05F
-17.164658,-4.6472387,sad,Ses05F
16.823711,8.7986,angry,Ses05F
8.221623,15.252676,angry,Ses05F
15.991776,1.4864669,angry,Ses05F
6.2216387,10.328199,neutral,Ses05F
19.425438,-3.6925817,neutral,Ses05F
14.851605,4.675375,angry,Ses05F
3.846488,16.467443,angry,Ses05F
18.922592,7.915052,angry,Ses05F
15.121319,-4.1973,neutral,Ses05F
-12.050147,-11.267337,happy,Ses05F
3.5247977,0.5648982,neutral,Ses05F
9.180984,-3.0271018,neutral,Ses05F
-1.8882383,-3.009798,neutral,Ses05F
9.995984,2.6571596,happy,Ses05F
16.378916,-2.292261,sad,Ses05F
24.600391,-4.4268527,happy,Ses05F
-34.136997,9.284877,happy,Ses05F
15.413163,0.4972839,happy,Ses05F
-11.868394,-9.387852,sad,Ses05F
-0.12310366,6.115104,sad,Ses05F
23.103462,-6.276728,sad,Ses05F
22.26897,-5.233744,sad,Ses05F
25.364185,-6.5902677,neutral,Ses05F
26.76054,-5.36504,sad,Ses05F
17.455051,-0.46532032,sad,Ses05F
-31.56795,-12.669807,sad,Ses05F
14.009086,0.32094747,happy,Ses05F
29.078758,-5.050551,sad,Ses05F
22.288334,-2.1921597,neutral,Ses05F
23.414076,-3.6663451,sad,Ses05F
25.124746,-5.2830687,neutral,Ses05F
24.36284,-1.3584412,neutral,Ses05F
-39.016552,15.991056,angry,Ses05F
8.272591,15.606678,angry,Ses05F
-82.27816,1.4349338,angry,Ses05F
-28.58166,0.31629786,sad,Ses05F
-42.795143,-15.686804,sad,Ses05F
-22.959467,-16.44601,sad,Ses05F
-2.5376117,-4.2852263,sad,Ses05F
-8.769097,-5.0032597,sad,Ses05F
