train_sample_id,sample_id,utterance_id,conversation_id,session,speaker_id,gender,original_emotion,emotion,start_time,end_time,eval_duration,valence,arousal,dominance,wav_path,wav_found,duration,sample_rate,channels,transcript,transcript_found,transcript_file,eval_file,is_4class,emotion_4class,emotion_id,valence_norm,arousal_norm,dominance_norm,source_dataset,word_count,transcript_norm_for_match
iemocap_train_04733,iemocap_09356,Ses05M_impro07_F030,Ses05M_impro07,Ses05,Ses05F,female,neu,neutral,129.84,130.73,0.8899999999999864,4.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F030.wav,True,0.8899375,16000,1,yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro07.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro07.txt,True,neutral,0,0.75,0.25,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_04735,iemocap_09358,Ses05M_impro07_F032,Ses05M_impro07,Ses05,Ses05F,female,neu,neutral,140.38,141.46,1.0800000000000125,3.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro07/Ses05M_impro07_F032.wav,True,1.0799375,16000,1,yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro07.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro07.txt,True,neutral,0,0.5,0.375,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_04750,iemocap_09429,Ses05M_impro08_F008,Ses05M_impro08,Ses05,Ses05F,female,neu,neutral,74.37,75.93,1.5600000000000025,3.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro08/Ses05M_impro08_F008.wav,True,1.56,16000,1,yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro08.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro08.txt,True,neutral,0,0.5,0.25,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_05027,iemocap_08363,Ses05F_impro06_M013,Ses05F_impro06,Ses05,Ses05M,male,neu,neutral,119.18,120.8577,1.677699999999987,2.5,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M013.wav,True,1.6776875,16000,1,yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro06.txt,True,neutral,0,0.375,0.25,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_05033,iemocap_08371,Ses05F_impro06_M021,Ses05F_impro06,Ses05,Ses05M,male,neu,neutral,184.7,186.34,1.6400000000000148,3.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M021.wav,True,1.6399375,16000,1,yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro06.txt,True,neutral,0,0.5,0.25,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_05269,iemocap_09216,Ses05M_impro04_M009,Ses05M_impro04,Ses05,Ses05M,male,neu,neutral,74.27,75.18,0.9100000000000108,2.5,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05M_impro04/Ses05M_impro04_M009.wav,True,0.91,16000,1,yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05M_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05M_impro04.txt,True,neutral,0,0.375,0.375,0.5,IEMOCAP_full_release,1,yeah
iemocap_train_00534,iemocap_00062,Ses01F_impro02_M011,Ses01F_impro02,Ses01,Ses01M,male,sad,sad,133.88,137.1,3.219999999999999,2.5,1.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro02/Ses01F_impro02_M011.wav,True,3.2199375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro02.txt,True,sad,2,0.375,0.125,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_00627,iemocap_00294,Ses01F_impro06_M007,Ses01F_impro06,Ses01,Ses01M,male,sad,sad,125.47,127.19,1.7199999999999989,3.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01F_impro06/Ses01F_impro06_M007.wav,True,1.72,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01F_impro06.txt,True,sad,2,0.5,0.25,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_00890,iemocap_01199,Ses01M_impro06_M021,Ses01M_impro06,Ses01,Ses01M,male,sad,sad,163.73,165.86,2.130000000000024,2.0,2.0,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M021.wav,True,2.1299375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_impro06.txt,True,sad,2,0.25,0.25,0.625,IEMOCAP_full_release,1,yeah
iemocap_train_00896,iemocap_01205,Ses01M_impro06_M027,Ses01M_impro06,Ses01,Ses01M,male,sad,sad,210.21,212.22,2.009999999999991,2.5,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_impro06/Ses01M_impro06_M027.wav,True,2.0099375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_impro06.txt,True,sad,2,0.375,0.25,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_01033,iemocap_01638,Ses01M_script02_2_M045,Ses01M_script02_2,Ses01,Ses01M,male,sad,sad,435.7448,437.625,1.880200000000002,1.5,1.5,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/sentences/wav/Ses01M_script02_2/Ses01M_script02_2_M045.wav,True,1.8801875,16000,1,Yeah?,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/transcriptions/Ses01M_script02_2.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session1/dialog/EmoEvaluation/Ses01M_script02_2.txt,True,sad,2,0.125,0.125,0.125,IEMOCAP_full_release,1,yeah
iemocap_train_01136,iemocap_02040,Ses02F_impro06_F003,Ses02F_impro06,Ses02,Ses02F,female,sad,sad,41.73,43.37,1.6400000000000006,1.3333,1.3333,1.6667,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02F_impro06/Ses02F_impro06_F003.wav,True,1.6399375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02F_impro06.txt,True,sad,2,0.0833249999999999,0.0833249999999999,0.166675,IEMOCAP_full_release,1,yeah
iemocap_train_01403,iemocap_02957,Ses02M_impro06_F005,Ses02M_impro06,Ses02,Ses02F,female,sad,sad,98.49,100.03,1.5400000000000065,2.0,2.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F005.wav,True,1.54,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_impro06.txt,True,sad,2,0.25,0.25,0.5,IEMOCAP_full_release,1,yeah
iemocap_train_01405,iemocap_02959,Ses02M_impro06_F007,Ses02M_impro06,Ses02,Ses02F,female,sad,sad,117.4822,118.2464,0.7641999999999882,2.5,1.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F007.wav,True,0.7641875,16000,1,Yeah,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_impro06.txt,True,sad,2,0.375,0.0,0.25,IEMOCAP_full_release,1,yeah
iemocap_train_01409,iemocap_02963,Ses02M_impro06_F011,Ses02M_impro06,Ses02,Ses02F,female,sad,sad,166.6705,168.5463,1.875799999999998,2.5,1.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/sentences/wav/Ses02M_impro06/Ses02M_impro06_F011.wav,True,1.8758125,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/transcriptions/Ses02M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session2/dialog/EmoEvaluation/Ses02M_impro06.txt,True,sad,2,0.375,0.125,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_02114,iemocap_03664,Ses03F_impro02_F010,Ses03F_impro02,Ses03,Ses03F,female,sad,sad,75.09,76.91,1.8199999999999927,3.0,2.5,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F010.wav,True,1.8199375,16000,1,yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro02.txt,True,sad,2,0.5,0.375,0.125,IEMOCAP_full_release,1,yeah
iemocap_train_02116,iemocap_03666,Ses03F_impro02_F012,Ses03F_impro02,Ses03,Ses03F,female,sad,sad,82.89,83.89,1.0,2.0,1.5,1.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro02/Ses03F_impro02_F012.wav,True,1.0,16000,1,yeah,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro02.txt,True,sad,2,0.25,0.125,0.0,IEMOCAP_full_release,1,yeah
iemocap_train_02162,iemocap_03801,Ses03F_impro04_F024,Ses03F_impro04,Ses03,Ses03F,female,sad,sad,166.11,167.7325,1.622499999999974,2.5,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro04/Ses03F_impro04_F024.wav,True,1.6225,16000,1,Yeah,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro04.txt,True,sad,2,0.375,0.375,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_02205,iemocap_03890,Ses03F_impro06_F032,Ses03F_impro06,Ses03,Ses03F,female,sad,sad,215.2521,217.0099,1.7577999999999747,2.5,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro06/Ses03F_impro06_F032.wav,True,1.75775,16000,1,yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03F_impro06.txt,True,sad,2,0.375,0.25,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_02395,iemocap_04678,Ses03M_impro02_F034,Ses03M_impro02,Ses03,Ses03F,female,sad,sad,236.4832,238.2342,1.7509999999999764,2.0,3.5,4.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro02/Ses03M_impro02_F034.wav,True,1.7509375,16000,1,yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_impro02.txt,True,sad,2,0.25,0.625,0.75,IEMOCAP_full_release,1,yeah
iemocap_train_02419,iemocap_04811,Ses03M_impro04_F007,Ses03M_impro04,Ses03,Ses03F,female,sad,sad,74.06,75.65,1.5900000000000034,3.0,1.5,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F007.wav,True,1.5899375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_impro04.txt,True,sad,2,0.5,0.125,0.125,IEMOCAP_full_release,1,yeah
iemocap_train_02420,iemocap_04812,Ses03M_impro04_F008,Ses03M_impro04,Ses03,Ses03F,female,sad,sad,81.54,82.79,1.25,3.0,2.0,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro04/Ses03M_impro04_F008.wav,True,1.25,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_impro04.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_impro04.txt,True,sad,2,0.5,0.25,0.125,IEMOCAP_full_release,1,yeah
iemocap_train_02477,iemocap_05008,Ses03M_impro06_F003,Ses03M_impro06,Ses03,Ses03F,female,sad,sad,34.1943,36.7984,2.6041000000000025,3.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F003.wav,True,2.6040625,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_impro06.txt,True,sad,2,0.5,0.25,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_02487,iemocap_05019,Ses03M_impro06_F014,Ses03M_impro06,Ses03,Ses03F,female,sad,sad,177.1044,179.2704,2.165999999999997,2.0,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F014.wav,True,2.166,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_impro06.txt,True,sad,2,0.25,0.375,0.5,IEMOCAP_full_release,1,yeah
iemocap_train_02491,iemocap_05023,Ses03M_impro06_F018,Ses03M_impro06,Ses03,Ses03F,female,sad,sad,228.6513,230.6713,2.0200000000000102,2.5,2.5,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_F018.wav,True,2.02,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_impro06.txt,True,sad,2,0.375,0.375,0.5,IEMOCAP_full_release,1,yeah
iemocap_train_03016,iemocap_05028,Ses03M_impro06_M002,Ses03M_impro06,Ses03,Ses03M,male,sad,sad,21.3927,24.4349,3.0421999999999976,2.5,2.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M002.wav,True,3.0421875,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_impro06.txt,True,sad,2,0.375,0.25,0.5,IEMOCAP_full_release,1,yeah
iemocap_train_03021,iemocap_05033,Ses03M_impro06_M007,Ses03M_impro06,Ses03,Ses03M,male,sad,sad,57.8747,60.7465,2.8718000000000004,2.5,3.0,3.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro06/Ses03M_impro06_M007.wav,True,2.8718125,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/transcriptions/Ses03M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session3/dialog/EmoEvaluation/Ses03M_impro06.txt,True,sad,2,0.375,0.5,0.5,IEMOCAP_full_release,1,yeah
iemocap_train_03860,iemocap_06099,Ses04F_impro06_M003,Ses04F_impro06,Ses04,Ses04M,male,sad,sad,100.43,102.08,1.6499999999999917,3.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M003.wav,True,1.6499375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_impro06.txt,True,sad,2,0.5,0.25,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_03865,iemocap_06104,Ses04F_impro06_M008,Ses04F_impro06,Ses04,Ses04M,male,sad,sad,154.57,156.89,2.319999999999993,2.5,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro06/Ses04F_impro06_M008.wav,True,2.3199375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_impro06.txt,True,sad,2,0.375,0.25,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_04106,iemocap_07199,Ses04M_impro06_M003,Ses04M_impro06,Ses04,Ses04M,male,sad,sad,49.0336,50.63,1.5964000000000027,2.5,1.5,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M003.wav,True,1.5964375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_impro06.txt,True,sad,2,0.375,0.125,0.125,IEMOCAP_full_release,1,yeah
iemocap_train_04112,iemocap_07205,Ses04M_impro06_M009,Ses04M_impro06,Ses04,Ses04M,male,sad,sad,145.39,148.16,2.7700000000000102,3.0,2.0,2.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M009.wav,True,2.7699375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_impro06.txt,True,sad,2,0.5,0.25,0.25,IEMOCAP_full_release,1,yeah
iemocap_train_04120,iemocap_07213,Ses04M_impro06_M017,Ses04M_impro06,Ses04,Ses04M,male,sad,sad,270.36,273.18,2.819999999999993,2.5,2.0,1.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro06/Ses04M_impro06_M017.wav,True,2.8199375,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04M_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04M_impro06.txt,True,sad,2,0.375,0.25,0.125,IEMOCAP_full_release,1,yeah
iemocap_train_04314,iemocap_07954,Ses05F_impro02_F036,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,318.97,320.71,1.7399999999999525,2.0,1.0,1.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F036.wav,True,1.74,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.25,0.0,0.0,IEMOCAP_full_release,1,yeah
iemocap_train_04315,iemocap_07955,Ses05F_impro02_F037,Ses05F_impro02,Ses05,Ses05F,female,sad,sad,328.2,329.4,1.1999999999999886,2.0,1.0,1.0,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_F037.wav,True,1.2,16000,1,Yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro02.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro02.txt,True,sad,2,0.25,0.0,0.0,IEMOCAP_full_release,1,yeah
iemocap_train_04418,iemocap_08345,Ses05F_impro06_F025,Ses05F_impro06,Ses05,Ses05F,female,sad,sad,200.27,202.12,1.8499999999999943,3.0,2.0,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_F025.wav,True,1.85,16000,1,yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro06.txt,True,sad,2,0.5,0.25,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_05023,iemocap_08359,Ses05F_impro06_M009,Ses05F_impro06,Ses05,Ses05M,male,sad,sad,87.32,88.83,1.5100000000000051,3.0,2.5,2.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/sentences/wav/Ses05F_impro06/Ses05F_impro06_M009.wav,True,1.5099375,16000,1,yeah.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/transcriptions/Ses05F_impro06.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session5/dialog/EmoEvaluation/Ses05F_impro06.txt,True,sad,2,0.5,0.375,0.375,IEMOCAP_full_release,1,yeah
iemocap_train_03442,iemocap_06380,Ses04F_script01_1_F044,Ses04F_script01_1,Ses04,Ses04F,female,ang,angry,357.7975,361.37,3.572499999999991,3.0,3.5,3.5,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script01_1/Ses04F_script01_1_F044.wav,True,3.5724375,16000,1,Yeah.  I can see that.,True,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/transcriptions/Ses04F_script01_1.txt,/kaggle/input/datasets/dejolilandry/iemocapfullrelease/IEMOCAP_full_release/Session4/dialog/EmoEvaluation/Ses04F_script01_1.txt,True,angry,1,0.5,0.625,0.625,IEMOCAP_full_release,5,yeah i can see that
